sid,bout,text,has_foul,ml_prob,pred_foul
11,Louie Sutherland (264.5) vs. Valter Walker (244),"with the heel hook locked in all the way, sutherland has no choice but to surrender for the first time in his career.just like that, ""the foot hunter"" has now racked up four straight submissions of this type in the octagon, tied for the most for any fighter in company history along with rousimar palhares while extending his own record for the most in a row.",0,0.0013749116889539745,0
12,Louie Sutherland (264.5) vs. Valter Walker (244),just four wins into his ufc tenure and the gor mma fighter is already in the top five for the most submissions performed in ufc heavyweight history.,0,0.0013749116889539745,0
13,Louie Sutherland (264.5) vs. Valter Walker (244),"only stefan struve (six), alexey oleynik (seven) and frank mir (eight) have landed more.",0,0.0013749116889539745,0
14,Louie Sutherland (264.5) vs. Valter Walker (244),most impressive.,0,0.0013749116889539745,0
15,Louie Sutherland (264.5) vs. Valter Walker (244),the official result valter walker def.,0,0.0013749116889539745,0
16,Louie Sutherland (264.5) vs. Valter Walker (244),louie sutherland r1 1:24 via submission (heel hook),0,0.0013749116889539745,0
1,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),ludovit klein (156) vs.,0,0.0013749116889539745,0
2,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"mateusz rebecki (155.5) betting preview | scouting report | odds: klein (-135), rebecki (+114) round 1 as this relatively deep event keeps rolling on, a pair of talented 155ers on the edge of lightweight contention with hopes that the victor earns a number next to their name on monday.",0,0.0013749116889539745,0
3,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"whether it will be ""mr.",0,0.0013749116889539745,0
4,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"highlight"" klein (23-5-1, 7-3-1 ufc) or polish powerhouse rebecki (20-3, 4-2 ufc), referee marc goddard will be the first to know.",0,0.0013749116889539745,0
5,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),there is a fist bump before the two men throw down.,0,0.0013749116889539745,0
6,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein sticks his man with a jab and slips back, watching out for a short right hook coming at him.",0,0.0013749116889539745,0
7,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki probes with a front kick as he presses forward, and the two crash into one another as klein gets off a left hand that marks the polish fighter up already.",0,0.0013749116889539745,0
8,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein stings rebecki with a one-two, and rebecki's knees buckle but he steels himself and fires back with a vengeance.",0,0.0013749116889539745,0
9,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein retreats, evading a big few strikes as rebecki wants blood.",0,0.0013749116889539745,0
10,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein potshots him with distant strikes, using his jab to try to keep rebecki back.",0,0.0013749116889539745,0
11,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki ignores it and loads up on power left hands, and he jumps and misses with a knee with leaping forward.",0,0.0013749116889539745,0
12,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"both fighter swing it out, with klein able to move and prepare for rebecki's advances.",0,0.0013749116889539745,0
13,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki rushes in for a double, and klein belts him in the guts with a flush knee.",0,0.0013749116889539745,0
14,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki completely no-sells it so he can transition to a single, and he lifts klein's leg up but is unable to sling him down on his first efforts.",0,0.0013749116889539745,0
15,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki lets go of the leg of his opponent to loop a left hand upstairs, and he attacks the other leg and still cannot take the fight down.",0,0.0013749116889539745,0
16,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein springs back, and he potshots the polish man with his sharp jab.",0,0.0013749116889539745,0
17,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki pushes out with a front kick and uses it to hurl a right hand behind it, only for klein to get to him first.",0,0.0013749116889539745,0
18,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki runs forward, stepping on klein's foot and tripping him up.",0,0.0013749116889539745,0
19,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein bounces off his seat and gets right back up, allowing rebecki to swing way past him as rebecki is putting everything into his punches while klein is much more content to touch and stay evasive.",0,0.0013749116889539745,0
20,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki walks into a left hand, and he dips down directly into a head kick.",0,0.0013749116889539745,0
21,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"they both trade low kicks, with klein's jab opening a cut on the cheek and eyebrow of the left side of rebecki's face.",0,0.0013749116889539745,0
22,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki stutter-steps his way in, takes a one-two on the chin and gives back a hard right hand offering.",0,0.0013749116889539745,0
23,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein catches rebecki on the way in with a check right hook, and he uses his jab to end the round with rebecki's face a mess.",0,0.0013749116889539745,0
24,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"sherdog scores jay pettry scores the round: 10-9 klein brian knapp scores the round: 10-9 klein tyler treese scores the round: 10-9 klein round 2 the lightweights touch gloves to get started in the second stanza, and rebecki is the aggressor again outright.",0,0.0013749116889539745,0
25,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein sticks him with a solid left hand, and leg kicks fly from both men.",0,0.0013749116889539745,0
26,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein wraps his shin up and around rebecki's noggin, and rebecki takes it cleanly and engages in a brief brawl.",0,0.0013749116889539745,0
27,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein tries to keep out of the direct slugfests, instead using his range and reach to peck at his man.",0,0.0013749116889539745,0
28,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein slips something and nails rebecki with an uppercut, and rebecki's eyes go wide as he is compromised but still more than willing to trade hands.",0,0.035645775101684034,0
29,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rather than go after rebecki and try to put him away, klein has to watch out for the looping strikes zooming his way regularly.",0,0.0013749116889539745,0
30,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki may be bloodied and stung, but he is still putting everything into his punches and uses them to secure a clean double-leg.",0,0.0013749116889539745,0
31,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein rebounds off the floor and walks his way up, so rebecki mat returns him with emphasis.",0,0.0013749116889539745,0
32,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki drives down a few punches before klein climbs back up, and klein uses a sharp elbow to further blood rebecki up on the way up.",0,0.0013749116889539745,0
33,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki keeps plodding forward, throwing everything into his hooks, and he gets intercepted by the slovakian's sharp offense.",0,0.0013749116889539745,0
34,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein's offense further shreds open the cut around rebecki's eye, and he chains a few punches into it and kicks him on the other side of the dome to ring his bell.",0,0.0356712033666271,0
35,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki's face has become festive as halloween is coming up, a bloody mask but still plenty of life behind his eyes.",0,0.035645775101684034,0
36,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),klein watches rebecki swing for the bleachers and intercepts him or dips out of the way in time.,0,0.0013749116889539745,0
37,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki connects with a jump knee, and klein shrugs off a few strikes to further connect with damaging punches.",0,0.0013749116889539745,0
38,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein kicks rebecki square in the face, and rebecki barely budgets.",0,0.0013749116889539745,0
39,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein styles on his man with punches and a head kick, and rebecki is stuck with a lot of damage and five minutes left to work.",0,0.0013749116889539745,0
40,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"sherdog scores jay pettry scores the round: 10-9 klein brian knapp scores the round: 10-9 klein tyler treese scores the round: 10-9 klein round 3 despite taking untold damage, rebecki is loaded for bear and comes out of his corner accordingly.",0,0.0013749116889539745,0
41,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki walks klein down and even shoots for a takedown, all while klein is marking him up with straight, long punches.",0,0.0013749116889539745,0
42,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein resets and rolls with an overhand right to swing back with a booming right of his own, and he snaps out his jab to solid effect.",0,0.0013749116889539745,0
43,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki pursues a single, pushing klein to the wall until he suddenly spins the other direction and yanks klein to the floor.",0,0.0013749116889539745,0
44,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"""mr.",0,0.0013749116889539745,0
45,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"highlight,"" as if he has springs in his shorts, bounces off the mat.",0,0.0013749116889539745,0
46,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki drags him down again, and he starts to bash and brutalize klein with power punches.",0,0.0013749116889539745,0
47,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"suddenly, klein's body language changes as he starts to get hurt from the heavy blows, and he is no longer as eager and able to bounce back up.",0,0.0013749116889539745,0
48,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"whether injured, rung up or something else, klein suddenly is practically disabled on his back.",0,0.0013749116889539745,0
49,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki, seated in half guard, rains down a seemingly unending stream of left hands.",0,0.0013749116889539745,0
50,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein rips him open with a nasty elbow off his back, and blood from the polish athlete almost immediately covers klein's face.",0,0.0013749116889539745,0
51,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"the eternally tough rebecki steps over to the side, and he looks to crucify klein by putting klein's right arm between his legs.",0,0.0013749116889539745,0
52,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein bucks, and he briefly finds himself in crucifix position taking damage.",0,0.0013749116889539745,0
53,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki sits up and starts punishing klein with elbows, the two lightweights become a horror show of blood, violence and high-amplitude limbs flying.",0,0.0013749116889539745,0
54,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"rebecki keeps pounding on the deflated klein, who manages to hang on to the bell somehow.",0,0.0013749116889539745,0
55,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"klein motions to his corner that his right ankle is trashed, which could explain why he suddenly seemed to shut off in the third round as if he was shot with a tranquilizer dart.",0,0.0013749116889539745,0
56,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),sherdog scores jay pettry scores the round: 10-9 rebecki (29-28 klein) brian knapp scores the round: 10-9 rebecki (29-28 klein) tyler treese scores the round: 10-9 rebecki (29-28 klein) the official result ludovit klein def.,0,0.0013749116889539745,0
57,Ludovit Klein (156) vs. Mateusz Rebecki (155.5),"mateusz rebecki via majority decision (29-28, 28-27, 28-28)",0,0.0013749116889539745,0
1,Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),ikram aliskerov (185.5) vs.,0,0.0013749116889539745,0
2,Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),"jun yong park (185.5) betting preview | scouting report | odds: aliskerov (-258), park (+210) round 1 it's russia vs.",0,0.0013749116889539745,0
3,Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),"south korea in this classic historical matchup at middleweight, with well-rounded aliskerov (16-2, 3-1 ufc) repping the former against world top team's park (19-6, 9-3 ufc).",0,0.0013749116889539745,0
4,Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),"the victor of this pairing could find himself vaulted into a ranked bout his next time out, so the two are taking it as seriously as referee rich mitchell.",0,0.0013749116889539745,0
5,Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),a high-five is shared before the athletes ply their trades against one another.,0,0.0013749116889539745,0
